country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Saudi Arabia,12768181.56,407250343.06,11837.65,KGM,2020,6,10,Cereals (Rice),export
Philippines,10067604.43,306120982.64,7857.31,KGM,2020,6,10,Cereals (Rice),export
Malaysia,8570123.54,300621560.05,6762.94,KGM,2020,6,10,Cereals (Rice),export
Hong Kong,13071855.15,403069090.2,10048.03,KGM,2020,6,10,Cereals (Rice),export
Singapore,7766723.56,251998135.75,4989.43,KGM,2020,6,10,Cereals (Rice),export
Cameroon,7921848.63,258928020.84,5671.44,KGM,2020,6,10,Cereals (Rice),export
Mozambique,6322189.87,201039210.67,4431.82,KGM,2020,6,10,Cereals (Rice),export
Senegal,6148179.29,199624115.44,3626.36,KGM,2020,6,10,Cereals (Rice),export
Iran,16917997.76,574804325.8,11657.09,KGM,2020,6,10,Cereals (Rice),export
India,6364932.37,215637392.73,5671.5,KGM,2020,6,10,Cereals (Rice),export
Yemen,5125345.73,164021294.99,5065.06,KGM,2020,6,10,Cereals (Rice),export
China,109587530.48,3907488417.75,88141.63,KGM,2020,7,10,Cereals (Rice),export
Nigeria,39297291.45,1419229338.96,27975.92,KGM,2020,7,10,Cereals (Rice),export
Indonesia,31110179.65,1017779478.81,23236.15,KGM,2020,7,10,Cereals (Rice),export
South Africa,23222146.41,745233451.64,21900.64,KGM,2020,7,10,Cereals (Rice),export
Iraq,21883512.23,742628800.57,20118.31,KGM,2020,7,10,Cereals (Rice),export
United States of America,19342597.71,638661302.09,15766.8,KGM,2020,7,10,Cereals (Rice),export
Japan,15399859.81,519533712.23,12871.1,KGM,2020,7,10,Cereals (Rice),export
Saudi Arabia,12712566.26,403560375.62,10818.83,KGM,2020,7,10,Cereals (Rice),export
Philippines,10887738.23,350065857.98,8453.14,KGM,2020,7,10,Cereals (Rice),export
Malaysia,10899184.2,342066703.38,8398.04,KGM,2020,7,10,Cereals (Rice),export
Hong Kong,13438279.06,429708097.14,9817.24,KGM,2020,7,10,Cereals (Rice),export
Singapore,6577266.26,203594050.05,6900.77,KGM,2020,7,10,Cereals (Rice),export
Cameroon,6404048.7,218786420.87,4565.18,KGM,2020,7,10,Cereals (Rice),export
Mozambique,5600034.91,183954978.97,4560.21,KGM,2020,7,10,Cereals (Rice),export
Senegal,5305823.72,174747782.97,4126.43,KGM,2020,7,10,Cereals (Rice),export
Iran,15259446.82,477959041.77,10442.04,KGM,2020,7,10,Cereals (Rice),export
India,6900021.33,220828181.5,4961.0,KGM,2020,7,10,Cereals (Rice),export
Yemen,4426050.01,141391006.96,3269.81,KGM,2020,7,10,Cereals (Rice),export
China,108291893.18,3638686478.62,74248.54,KGM,2020,8,10,Cereals (Rice),export
Nigeria,37384551.85,1213965141.96,34266.99,KGM,2020,8,10,Cereals (Rice),export
Indonesia,29069043.76,1039247401.78,25666.5,KGM,2020,8,10,Cereals (Rice),export
South Africa,31269720.68,1025472095.99,22456.79,KGM,2020,8,10,Cereals (Rice),export
Iraq,23912458.11,787680432.2,19271.66,KGM,2020,8,10,Cereals (Rice),export
United States of America,20768995.33,675533202.48,16311.13,KGM,2020,8,10,Cereals (Rice),export
Japan,14595237.6,499146592.02,12529.13,KGM,2020,8,10,Cereals (Rice),export
Saudi Arabia,13219527.16,430632399.02,10991.29,KGM,2020,8,10,Cereals (Rice),export
Philippines,10670482.13,335760764.25,9274.68,KGM,2020,8,10,Cereals (Rice),export
Malaysia,8865521.08,286975773.55,9107.9,KGM,2020,8,10,Cereals (Rice),export
Hong Kong,12277948.57,420181819.28,12668.79,KGM,2020,8,10,Cereals (Rice),export
Singapore,7661149.4,250108315.8,6692.05,KGM,2020,8,10,Cereals (Rice),export
Cameroon,6171335.08,200651994.24,5606.66,KGM,2020,8,10,Cereals (Rice),export
Mozambique,6012616.41,206634503.78,5359.17,KGM,2020,8,10,Cereals (Rice),export
Senegal,5012703.01,156938786.83,4491.1,KGM,2020,8,10,Cereals (Rice),export
Iran,17323194.35,581513113.26,13497.56,KGM,2020,8,10,Cereals (Rice),export
India,6433400.54,203604584.7,6631.09,KGM,2020,8,10,Cereals (Rice),export
Yemen,5819859.61,196458185.4,3718.23,KGM,2020,8,10,Cereals (Rice),export
China,107228595.57,3458874242.35,81647.61,KGM,2020,9,10,Cereals (Rice),export
Nigeria,41128640.19,1467671606.88,33484.58,KGM,2020,9,10,Cereals (Rice),export
Indonesia,30848637.44,1031180591.54,25233.84,KGM,2020,9,10,Cereals (Rice),export
South Africa,26345194.56,911689361.65,21370.33,KGM,2020,9,10,Cereals (Rice),export
Iraq,16985678.89,516134416.98,17568.22,KGM,2020,9,10,Cereals (Rice),export
United States of America,17853233.48,605175557.93,20903.58,KGM,2020,9,10,Cereals (Rice),export
Japan,18506433.54,631773937.33,13388.11,KGM,2020,9,10,Cereals (Rice),export
Saudi Arabia,11130575.61,353620989.59,12162.5,KGM,2020,9,10,Cereals (Rice),export
Philippines,11520429.68,385642583.52,10323.53,KGM,2020,9,10,Cereals (Rice),export
Malaysia,10224859.3,338951227.85,6784.48,KGM,2020,9,10,Cereals (Rice),export
Hong Kong,14817308.88,518196935.57,10123.94,KGM,2020,9,10,Cereals (Rice),export
Singapore,7403387.75,261361735.67,6494.1,KGM,2020,9,10,Cereals (Rice),export
Cameroon,6298791.25,226516995.66,6091.43,KGM,2020,9,10,Cereals (Rice),export
Mozambique,6187491.09,197015234.29,4558.97,KGM,2020,9,10,Cereals (Rice),export
Senegal,6112963.91,215017170.64,4988.76,KGM,2020,9,10,Cereals (Rice),export
Iran,16842945.82,554583313.18,15202.33,KGM,2020,9,10,Cereals (Rice),export
India,6162484.93,218465054.1,6136.98,KGM,2020,9,10,Cereals (Rice),export
Yemen,4855609.48,160526317.93,3786.41,KGM,2020,9,10,Cereals (Rice),export
China,114258726.2,3809445757.9,72078.66,KGM,2020,10,10,Cereals (Rice),export
Nigeria,39252033.96,1248339099.8,36178.57,KGM,2020,10,10,Cereals (Rice),export
Indonesia,37445480.18,1183063330.57,27282.01,KGM,2020,10,10,Cereals (Rice),export
South Africa,27987121.77,900103846.48,17074.08,KGM,2020,10,10,Cereals (Rice),export
Iraq,25154773.33,733092972.77,15328.11,KGM,2020,10,10,Cereals (Rice),export
United States of America,15978164.61,525439730.01,19343.34,KGM,2020,10,10,Cereals (Rice),export
Japan,16455758.59,533056743.87,15482.09,KGM,2020,10,10,Cereals (Rice),export
Saudi Arabia,14278296.27,461096173.06,11158.38,KGM,2020,10,10,Cereals (Rice),export
Philippines,12882608.87,421552973.16,10940.59,KGM,2020,10,10,Cereals (Rice),export
Malaysia,9948448.11,294007792.14,8000.09,KGM,2020,10,10,Cereals (Rice),export
Hong Kong,14298594.3,485359750.72,9509.98,KGM,2020,10,10,Cereals (Rice),export
Singapore,8267559.17,281514471.99,6758.59,KGM,2020,10,10,Cereals (Rice),export
Cameroon,6308334.35,210707398.22,5808.45,KGM,2020,10,10,Cereals (Rice),export
Mozambique,6141628.01,208157323.36,4448.24,KGM,2020,10,10,Cereals (Rice),export
Senegal,5953261.42,186899941.67,4510.26,KGM,2020,10,10,Cereals (Rice),export
Iran,16464477.65,560331317.13,13804.33,KGM,2020,10,10,Cereals (Rice),export
India,5851578.99,189567701.36,5185.7,KGM,2020,10,10,Cereals (Rice),export
Yemen,5515712.16,180218728.91,3754.75,KGM,2020,10,10,Cereals (Rice),export
China,99178256.67,3255332741.0,71689.41,KGM,2020,11,10,Cereals (Rice),export
Nigeria,38726818.43,1226556128.49,34701.89,KGM,2020,11,10,Cereals (Rice),export
Indonesia,34425252.8,1105063305.35,24647.2,KGM,2020,11,10,Cereals (Rice),export
South Africa,28106457.5,909931573.05,22451.04,KGM,2020,11,10,Cereals (Rice),export
Iraq,23239688.25,815809420.24,15773.7,KGM,2020,11,10,Cereals (Rice),export
United States of America,21878559.18,669646942.77,17657.25,KGM,2020,11,10,Cereals (Rice),export
Japan,16043506.29,482964211.81,13099.61,KGM,2020,11,10,Cereals (Rice),export
Saudi Arabia,14862059.39,536414859.66,12822.82,KGM,2020,11,10,Cereals (Rice),export
Philippines,10998117.04,384760627.6,9964.54,KGM,2020,11,10,Cereals (Rice),export
Malaysia,9976030.64,301285836.76,7631.37,KGM,2020,11,10,Cereals (Rice),export
Hong Kong,15193246.5,484755528.51,10892.77,KGM,2020,11,10,Cereals (Rice),export
Singapore,8420936.54,280016254.71,6671.08,KGM,2020,11,10,Cereals (Rice),export
Cameroon,6675607.71,218956664.5,6521.77,KGM,2020,11,10,Cereals (Rice),export
Mozambique,7135861.41,239242278.79,5245.69,KGM,2020,11,10,Cereals (Rice),export
Senegal,5397163.31,179021141.84,4877.62,KGM,2020,11,10,Cereals (Rice),export
Iran,15469217.41,520287434.07,12066.31,KGM,2020,11,10,Cereals (Rice),export
India,6204577.33,214590126.83,5418.23,KGM,2020,11,10,Cereals (Rice),export
Yemen,5624937.32,197519568.63,3988.76,KGM,2020,11,10,Cereals (Rice),export
China,93704686.64,2773533393.04,79750.15,KGM,2020,12,10,Cereals (Rice),export
Nigeria,36710685.7,1305080771.12,31300.9,KGM,2020,12,10,Cereals (Rice),export
Indonesia,25277767.22,896515711.3,27118.74,KGM,2020,12,10,Cereals (Rice),export
South Africa,18911042.41,641584179.75,20040.43,KGM,2020,12,10,Cereals (Rice),export
Iraq,20050903.99,681766443.76,15607.73,KGM,2020,12,10,Cereals (Rice),export
United States of America,16674831.17,570590250.81,13843.44,KGM,2020,12,10,Cereals (Rice),export
Japan,17403329.99,577794501.8,12609.69,KGM,2020,12,10,Cereals (Rice),export
Saudi Arabia,11233327.18,389396180.05,8326.83,KGM,2020,12,10,Cereals (Rice),export
Philippines,10496914.79,341209270.97,9706.04,KGM,2020,12,10,Cereals (Rice),export
Malaysia,8306938.19,273175291.15,7465.87,KGM,2020,12,10,Cereals (Rice),export
Hong Kong,10417051.37,333965711.87,11542.57,KGM,2020,12,10,Cereals (Rice),export
Singapore,7766239.29,241613962.88,6259.98,KGM,2020,12,10,Cereals (Rice),export
Cameroon,5328835.92,168932252.68,4566.57,KGM,2020,12,10,Cereals (Rice),export
Mozambique,6250494.41,214608372.58,4161.77,KGM,2020,12,10,Cereals (Rice),export
Senegal,4981361.39,164686207.82,3910.49,KGM,2020,12,10,Cereals (Rice),export
Iran,16637976.65,592137319.48,10672.21,KGM,2020,12,10,Cereals (Rice),export
India,5160142.07,159408420.63,5182.34,KGM,2020,12,10,Cereals (Rice),export
Yemen,4588418.71,148068074.34,3832.84,KGM,2020,12,10,Cereals (Rice),export
China,103033559.54,3247496659.71,69979.33,KGM,2021,1,10,Cereals (Rice),export
Nigeria,44067515.93,1408583243.68,33700.37,KGM,2021,1,10,Cereals (Rice),export
Indonesia,39612323.62,1285721521.48,23887.37,KGM,2021,1,10,Cereals (Rice),export
South Africa,26568971.47,878695548.15,24039.48,KGM,2021,1,10,Cereals (Rice),export
Iraq,24221146.58,830726027.48,15253.68,KGM,2021,1,10,Cereals (Rice),export
United States of America,20530827.18,654464363.78,17023.44,KGM,2021,1,10,Cereals (Rice),export
Japan,15905705.49,482581365.4,16509.36,KGM,2021,1,10,Cereals (Rice),export
Saudi Arabia,12516964.72,425090135.54,13182.24,KGM,2021,1,10,Cereals (Rice),export
Philippines,12182951.54,410203513.64,11581.26,KGM,2021,1,10,Cereals (Rice),export
Malaysia,10738153.5,361852764.6,8622.44,KGM,2021,1,10,Cereals (Rice),export
Hong Kong,14699564.95,480788383.96,14143.3,KGM,2021,1,10,Cereals (Rice),export
Singapore,8257479.1,271853998.07,5719.3,KGM,2021,1,10,Cereals (Rice),export
Cameroon,8299275.67,267108024.55,6258.0,KGM,2021,1,10,Cereals (Rice),export
Mozambique,6315315.24,199224961.82,4253.48,KGM,2021,1,10,Cereals (Rice),export
Senegal,5680439.22,178553815.98,4211.77,KGM,2021,1,10,Cereals (Rice),export
Iran,18346731.5,562303000.75,13853.9,KGM,2021,1,10,Cereals (Rice),export
India,5544227.18,169750942.85,5213.97,KGM,2021,1,10,Cereals (Rice),export
Yemen,4550807.66,149509657.71,5084.03,KGM,2021,1,10,Cereals (Rice),export
China,98671869.15,3087763644.26,79256.66,KGM,2021,2,10,Cereals (Rice),export
Nigeria,42211302.86,1345016185.16,31927.27,KGM,2021,2,10,Cereals (Rice),export
Indonesia,31734474.58,1027899805.02,23048.61,KGM,2021,2,10,Cereals (Rice),export
South Africa,26382285.84,872798087.61,20502.28,KGM,2021,2,10,Cereals (Rice),export
Iraq,23465560.0,807558930.31,19444.96,KGM,2021,2,10,Cereals (Rice),export
United States of America,21474706.84,681358059.76,18075.78,KGM,2021,2,10,Cereals (Rice),export
Japan,16034508.71,545289009.4,14575.0,KGM,2021,2,10,Cereals (Rice),export
Saudi Arabia,12597844.24,397899153.81,11605.49,KGM,2021,2,10,Cereals (Rice),export
Philippines,12748632.13,394230369.96,9700.09,KGM,2021,2,10,Cereals (Rice),export
Malaysia,9696261.92,322925960.71,10232.52,KGM,2021,2,10,Cereals (Rice),export
Hong Kong,16624058.14,567314481.55,8938.59,KGM,2021,2,10,Cereals (Rice),export
Singapore,6053906.78,205510920.55,6487.02,KGM,2021,2,10,Cereals (Rice),export
Cameroon,7323704.23,253097226.03,4887.5,KGM,2021,2,10,Cereals (Rice),export
Mozambique,5757158.03,186244158.11,4769.59,KGM,2021,2,10,Cereals (Rice),export
Senegal,4791667.92,158470169.41,5139.45,KGM,2021,2,10,Cereals (Rice),export
Iran,18730638.49,590915862.69,15209.31,KGM,2021,2,10,Cereals (Rice),export
India,7579297.99,238282875.48,5732.57,KGM,2021,2,10,Cereals (Rice),export
Yemen,5648648.76,200016887.66,3793.9,KGM,2021,2,10,Cereals (Rice),export
China,122506686.59,4275141008.03,89856.22,KGM,2021,3,10,Cereals (Rice),export
Nigeria,38146222.99,1244382070.12,32992.19,KGM,2021,3,10,Cereals (Rice),export
Indonesia,46205004.28,1406436023.67,26329.29,KGM,2021,3,10,Cereals (Rice),export
South Africa,25846511.36,829898179.0,26796.17,KGM,2021,3,10,Cereals (Rice),export
Iraq,26013224.29,852267965.2,23082.79,KGM,2021,3,10,Cereals (Rice),export
United States of America,23120045.17,748025604.13,19290.16,KGM,2021,3,10,Cereals (Rice),export
Japan,18567222.6,636897862.57,15543.57,KGM,2021,3,10,Cereals (Rice),export
Saudi Arabia,13908126.23,473145757.81,7703.92,KGM,2021,3,10,Cereals (Rice),export
Philippines,14855683.41,496216071.07,11136.66,KGM,2021,3,10,Cereals (Rice),export
Malaysia,10689457.43,366431930.74,9606.98,KGM,2021,3,10,Cereals (Rice),export
Hong Kong,15190337.72,465650512.03,15696.51,KGM,2021,3,10,Cereals (Rice),export
Singapore,9210692.16,316108826.29,6228.66,KGM,2021,3,10,Cereals (Rice),export
Cameroon,6358090.68,203778202.56,5074.85,KGM,2021,3,10,Cereals (Rice),export
Mozambique,6977942.77,224144348.02,5049.23,KGM,2021,3,10,Cereals (Rice),export
Senegal,5932705.99,209016197.41,4693.09,KGM,2021,3,10,Cereals (Rice),export
Iran,20176335.93,729284110.95,14516.67,KGM,2021,3,10,Cereals (Rice),export
India,7923827.1,264535150.16,5339.46,KGM,2021,3,10,Cereals (Rice),export
Yemen,6365556.68,200013662.74,4434.76,KGM,2021,3,10,Cereals (Rice),export
China,117875404.16,4151417533.62,89450.66,KGM,2021,4,10,Cereals (Rice),export
Nigeria,50210607.02,1689029948.16,34521.25,KGM,2021,4,10,Cereals (Rice),export
Indonesia,43891097.68,1381069933.92,25951.62,KGM,2021,4,10,Cereals (Rice),export
South Africa,31129194.12,1024826106.58,25037.71,KGM,2021,4,10,Cereals (Rice),export
Iraq,26421057.25,887123648.6,20961.25,KGM,2021,4,10,Cereals (Rice),export
United States of America,26023363.93,953954040.06,17619.23,KGM,2021,4,10,Cereals (Rice),export
Japan,23296436.74,790534877.99,18067.5,KGM,2021,4,10,Cereals (Rice),export
Saudi Arabia,18710847.07,594089852.5,12031.62,KGM,2021,4,10,Cereals (Rice),export
Philippines,13286187.3,440871593.78,9868.79,KGM,2021,4,10,Cereals (Rice),export
Malaysia,12036896.87,396993144.42,9574.52,KGM,2021,4,10,Cereals (Rice),export
Hong Kong,15789481.39,535738331.86,15062.92,KGM,2021,4,10,Cereals (Rice),export
Singapore,10211671.92,312238380.87,7650.6,KGM,2021,4,10,Cereals (Rice),export
Cameroon,6377804.17,205379750.03,7790.61,KGM,2021,4,10,Cereals (Rice),export
Mozambique,6579440.12,222553539.29,5774.89,KGM,2021,4,10,Cereals (Rice),export
Senegal,6654674.63,234584631.39,6047.96,KGM,2021,4,10,Cereals (Rice),export
Iran,17898004.81,580322467.13,17393.38,KGM,2021,4,10,Cereals (Rice),export
India,7683866.94,234053589.14,5414.57,KGM,2021,4,10,Cereals (Rice),export
Yemen,6213128.22,213680169.14,4414.23,KGM,2021,4,10,Cereals (Rice),export
China,115898141.95,4062379225.13,98932.74,KGM,2021,5,10,Cereals (Rice),export
Nigeria,40615141.98,1351319606.58,34841.83,KGM,2021,5,10,Cereals (Rice),export
Indonesia,40992286.14,1406065326.51,36010.95,KGM,2021,5,10,Cereals (Rice),export
South Africa,32108248.93,1075517615.37,26366.23,KGM,2021,5,10,Cereals (Rice),export
Iraq,23735525.35,792118799.94,21842.29,KGM,2021,5,10,Cereals (Rice),export
United States of America,24943643.8,775667580.57,16963.58,KGM,2021,5,10,Cereals (Rice),export
Japan,19408866.47,616641595.21,19653.73,KGM,2021,5,10,Cereals (Rice),export
Saudi Arabia,17766545.91,587507689.83,15138.95,KGM,2021,5,10,Cereals (Rice),export
Philippines,13337137.61,444026459.52,12152.49,KGM,2021,5,10,Cereals (Rice),export
Malaysia,10900518.5,367133493.98,8785.8,KGM,2021,5,10,Cereals (Rice),export
Hong Kong,17384170.25,571874873.72,12227.29,KGM,2021,5,10,Cereals (Rice),export
Singapore,10177881.2,331300307.92,7474.03,KGM,2021,5,10,Cereals (Rice),export
Cameroon,7349504.05,271956080.55,5770.29,KGM,2021,5,10,Cereals (Rice),export
Mozambique,7014617.71,249201238.74,6661.63,KGM,2021,5,10,Cereals (Rice),export
Senegal,6243241.66,206986671.8,5312.95,KGM,2021,5,10,Cereals (Rice),export
Iran,16670787.58,551357503.7,12938.84,KGM,2021,5,10,Cereals (Rice),export
India,7612193.74,248501134.75,7803.65,KGM,2021,5,10,Cereals (Rice),export
Yemen,7600790.84,272627450.96,4797.13,KGM,2021,5,10,Cereals (Rice),export
China,127794894.37,4119130282.98,103885.54,KGM,2021,6,10,Cereals (Rice),export
Nigeria,51460932.85,1687031347.11,46829.5,KGM,2021,6,10,Cereals (Rice),export
Indonesia,39168915.61,1387761237.31,31475.52,KGM,2021,6,10,Cereals (Rice),export
South Africa,35210417.18,1178507946.48,30456.67,KGM,2021,6,10,Cereals (Rice),export
Iraq,28493094.23,986010301.62,23860.29,KGM,2021,6,10,Cereals (Rice),export
United States of America,23725835.45,795972023.29,22658.0,KGM,2021,6,10,Cereals (Rice),export
Japan,15394372.64,478634791.04,17937.42,KGM,2021,6,10,Cereals (Rice),export
Saudi Arabia,17611406.38,589891219.54,14378.0,KGM,2021,6,10,Cereals (Rice),export
Philippines,15389767.51,496420935.94,13216.74,KGM,2021,6,10,Cereals (Rice),export
Malaysia,13128588.17,467904508.84,11088.86,KGM,2021,6,10,Cereals (Rice),export
Hong Kong,14424645.53,455209591.24,13610.43,KGM,2021,6,10,Cereals (Rice),export
Singapore,8753903.56,289895878.68,8120.03,KGM,2021,6,10,Cereals (Rice),export
Cameroon,9037481.7,296419664.96,6217.71,KGM,2021,6,10,Cereals (Rice),export
Mozambique,7452457.93,237848140.15,5234.67,KGM,2021,6,10,Cereals (Rice),export
Senegal,7211235.53,250761447.91,4847.89,KGM,2021,6,10,Cereals (Rice),export
Iran,21503674.43,726728892.23,13206.26,KGM,2021,6,10,Cereals (Rice),export
India,8532678.89,279762520.5,6816.43,KGM,2021,6,10,Cereals (Rice),export
Yemen,5877359.44,193057331.9,6028.14,KGM,2021,6,10,Cereals (Rice),export
China,108715381.54,3466480178.88,100637.1,KGM,2021,7,10,Cereals (Rice),export
Nigeria,43172859.65,1381613681.86,36440.64,KGM,2021,7,10,Cereals (Rice),export
Indonesia,36123837.05,1185918776.46,34877.27,KGM,2021,7,10,Cereals (Rice),export
South Africa,35782250.23,1088090225.49,22831.35,KGM,2021,7,10,Cereals (Rice),export
Iraq,28238953.5,954377233.97,27217.69,KGM,2021,7,10,Cereals (Rice),export
United States of America,31518667.46,1051252463.84,19840.28,KGM,2021,7,10,Cereals (Rice),export
Japan,15591216.69,518454754.2,16716.52,KGM,2021,7,10,Cereals (Rice),export
Saudi Arabia,15252200.29,501764584.33,12511.22,KGM,2021,7,10,Cereals (Rice),export
Philippines,14052521.38,455915885.75,14318.77,KGM,2021,7,10,Cereals (Rice),export
Malaysia,12126906.62,414438813.58,9077.61,KGM,2021,7,10,Cereals (Rice),export
Hong Kong,16181054.28,487228503.52,12292.74,KGM,2021,7,10,Cereals (Rice),export
Singapore,9772116.05,321589482.43,7348.48,KGM,2021,7,10,Cereals (Rice),export
Cameroon,7009945.93,240336800.76,7453.88,KGM,2021,7,10,Cereals (Rice),export
Mozambique,8178670.14,277162666.41,6511.84,KGM,2021,7,10,Cereals (Rice),export
Senegal,5633508.32,178067014.19,6213.5,KGM,2021,7,10,Cereals (Rice),export
Iran,19341539.85,660219810.63,17248.77,KGM,2021,7,10,Cereals (Rice),export
India,8404928.2,269710805.41,6054.5,KGM,2021,7,10,Cereals (Rice),export
Yemen,7971962.71,261140316.38,5064.0,KGM,2021,7,10,Cereals (Rice),export
China,114063064.01,3797961743.43,101147.02,KGM,2021,8,10,Cereals (Rice),export
Nigeria,49051279.01,1748447862.59,41105.24,KGM,2021,8,10,Cereals (Rice),export
Indonesia,38506205.46,1233285501.66,32923.34,KGM,2021,8,10,Cereals (Rice),export
South Africa,33719255.01,1086159096.03,24415.71,KGM,2021,8,10,Cereals (Rice),export
Iraq,24476792.5,823513225.22,23196.87,KGM,2021,8,10,Cereals (Rice),export
United States of America,29135853.19,941830259.23,20759.62,KGM,2021,8,10,Cereals (Rice),export
Japan,17687816.95,549322703.92,13976.88,KGM,2021,8,10,Cereals (Rice),export
Saudi Arabia,19452669.44,624927717.83,13554.09,KGM,2021,8,10,Cereals (Rice),export
Philippines,13324534.13,427531680.49,10580.07,KGM,2021,8,10,Cereals (Rice),export
Malaysia,13899473.38,428504090.01,9790.89,KGM,2021,8,10,Cereals (Rice),export
Hong Kong,20160839.15,647440088.61,11309.05,KGM,2021,8,10,Cereals (Rice),export
